,Cell.line.name,Drug.name,IC50,A1BG,A1CF,A2M,A2ML1,A3GALT2,A4GALT,A4GNT,AAAS,AACS,AACSP1,AADAC,AADACL2,AADACL3,AADACL4,AADAT,AAGAB,AAK1,AAMDC,AAMP,AANAT,AAR2,AARD,AARS1,AARS2,AASDH
2432,LB2241-RCC,WHI-P97,3.915949583,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2433,LB2241-RCC,CUDC-101,0.894932413,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2434,LB2241-RCC,Selisistat,5.693155501,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2435,LB2241-RCC,PLX-4720,3.678467862,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2436,LB2241-RCC,OSI-027,5.592074639,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2437,LB2241-RCC,IMD-0354,-0.653070784,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2438,LB2241-RCC,Daporinad,-3.322015861,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2439,LB2241-RCC,CD532,0.554422199,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2440,LB2241-RCC,Omipalisib,1.050479798,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2441,LB2241-RCC,KIN001-270,5.194360439,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2442,LB2241-RCC,Navitoclax,1.503970742,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2443,LB2241-RCC,Genentech Cpd 10,4.868636092,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2444,LB2241-RCC,CAY10603,1.761051833,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2445,LB2241-RCC,GSK1059615,0.230901501,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2446,LB2241-RCC,Imatinib,0.867964425,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2447,LB2241-RCC,ETP-45835,5.542312523,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2448,LB2241-RCC,Seliciclib,3.433703958,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2449,LB2241-RCC,SN-38,-4.935064825,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2450,LB2241-RCC,Bleomycin,-0.054392286,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2451,LB2241-RCC,Sphingosine Kinase 1 Inhibitor II,3.168953314,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2452,LB2241-RCC,XMD15-27,5.050380722,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2453,LB2241-RCC,Wee1 Inhibitor,-0.727518748,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2454,LB2241-RCC,Veliparib,3.968389963,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2455,LB2241-RCC,FTY-720,1.91506106,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2456,LB2241-RCC,Pilaralisib,2.961165456,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2457,LB2241-RCC,AZD1332,0.801965577,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2458,LB2241-RCC,Enzastaurin,5.519103657,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2459,LB2241-RCC,UNC0638,4.005161203,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2460,LB2241-RCC,(5Z)-7-Oxozeaenol,-0.600204983,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2461,LB2241-RCC,Olaparib,4.009785928,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2462,LB2241-RCC,Y-39983,5.246563688,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2463,LB2241-RCC,JQ12,2.992739238,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2464,LB2241-RCC,Bleomycin (50 uM),-0.363101267,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2465,LB2241-RCC,PIK-93,5.098577468,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2466,LB2241-RCC,Vorinostat,0.719491778,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2467,LB2241-RCC,TANK_1366,2.130506514,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2468,LB2241-RCC,Bicalutamide,2.734339867,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2469,LB2241-RCC,PLX-4720,1.871577826,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2470,LB2241-RCC,Fulvestrant,2.772028397,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2471,LB2241-RCC,A-770041,2.040058864,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2472,LB2241-RCC,STF-62247,4.932040213,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2473,LB2241-RCC,Etoposide,2.753809486,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2474,LB2241-RCC,C-75,5.627978346,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2475,LB2241-RCC,Voxtalisib,4.599381959,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2476,LB2241-RCC,NSC-207895,4.884457908,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2477,LB2241-RCC,KIN001-244,5.158842846,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2478,LB2241-RCC,Idelalisib,5.795047927,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2479,LB2241-RCC,AZD7762,-2.441859126,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2480,LB2241-RCC,Mitomycin-C,-2.21577629,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2481,LB2241-RCC,TW 37,-1.687400748,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2482,LB2241-RCC,RO-3306,3.654646815,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2483,LB2241-RCC,KIN001-266,4.834678055,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2484,LB2241-RCC,HG-5-113-01,0.510158005,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2485,LB2241-RCC,GNF-2,0.600457452,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2486,LB2241-RCC,Sunitinib,3.004723187,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2487,LB2241-RCC,PFI-3,4.361300442,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2488,LB2241-RCC,UNC1215,2.234790779,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2489,LB2241-RCC,FMK,5.863144358,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2490,LB2241-RCC,CHIR-99021,3.240078541,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2491,LB2241-RCC,AZD7969,1.514103434,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2492,LB2241-RCC,VNLG/124,4.249132622,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2493,LB2241-RCC,Bryostatin 1,-2.286626295,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2494,LB2241-RCC,MPS-1-IN-1,5.039651774,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2495,LB2241-RCC,Rucaparib,1.889700192,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2496,LB2241-RCC,MIM1,2.705442068,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2497,LB2241-RCC,Dabrafenib,0.014673047,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2498,LB2241-RCC,Alectinib,4.357953939,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2499,LB2241-RCC,AZD8931,-2.747157363,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2500,LB2241-RCC,AZD8835,1.268789119,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2501,LB2241-RCC,Cabozantinib,3.623376018,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2502,LB2241-RCC,ZSTK474,3.939320182,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2503,LB2241-RCC,CGP-082996,3.707367359,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2504,LB2241-RCC,Obatoclax Mesylate,-0.790463475,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2505,LB2241-RCC,LFM-A13,4.856095502,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2506,LB2241-RCC,JQ1,0.722996684,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2507,LB2241-RCC,SB216763,1.869007426,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2508,LB2241-RCC,Methotrexate,1.11564828,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2509,LB2241-RCC,CHIR-99021,0.405755291,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2510,LB2241-RCC,Mirin,4.764419859,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2511,LB2241-RCC,Torin 2,-1.682509961,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2512,LB2241-RCC,Kobe2602,4.804412598,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2513,LB2241-RCC,AZD8186,-0.322596101,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2514,LB2241-RCC,PLK_6522,-2.324605534,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2515,LB2241-RCC,MK-2206,-0.056491335,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2516,LB2241-RCC,Bleomycin (10 uM),-0.477065564,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2517,LB2241-RCC,Avagacestat,4.073330784,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2518,LB2241-RCC,Tipifarnib,1.254057093,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2519,LB2241-RCC,AZD2014,-1.468416175,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2520,LB2241-RCC,JW-7-52-1,2.791308828,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2521,LB2241-RCC,Tozasertib,0.911149404,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2522,LB2241-RCC,FGFR_0939,1.814200091,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2523,LB2241-RCC,XMD14-99,4.968418083,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2524,LB2241-RCC,NPK76-II-72-1,4.808841715,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2525,LB2241-RCC,GW-2580,5.646124915,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2526,LB2241-RCC,Doxorubicin,-2.52902555,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2527,LB2241-RCC,Cytarabine,-2.782493344,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2528,LB2241-RCC,PF-4708671,2.072082807,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2529,LB2241-RCC,GSK319347A,4.314122663,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2530,LB2241-RCC,I-BET-762,5.060066896,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2531,LB2241-RCC,5-Fluorouracil,5.522685751,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2532,LB2241-RCC,FEN1_3940,1.67660788,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2533,LB2241-RCC,Tanespimycin,-2.177155168,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2534,LB2241-RCC,CCT007093,4.127316966,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2535,LB2241-RCC,Gemcitabine,-7.126014526,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2536,LB2241-RCC,CI-1033,1.743369416,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2537,LB2241-RCC,Alisertib,1.325335123,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2538,LB2241-RCC,Temsirolimus,-3.441393932,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2539,LB2241-RCC,Quizartinib,2.74062381,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2540,LB2241-RCC,Nilotinib,-0.345306191,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
2541,LB2241-RCC,ICL1100013,1.009083395,2.992,3.324,2.908,2.77,2.83,3.705,3.405,4.47,7.235,3.198,3.048,2.81,3.009,2.946,3.749,8.387,8.122,6.829,8.905,2.761,6.765,3.212,7.873,4.89,7.288
